RUN	RecordedSimulationKakuro	recordedsimulationkakuro	1561534927909	 	3.1.2
REQUEST	70		kakuro	1561534929220	1561534931684	OK	 
REQUEST	84		kakuro	1561534929371	1561534931685	OK	 
REQUEST	154		kakuro	1561534930104	1561534931560	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	78		kakuro	1561534929292	1561534931685	OK	 
REQUEST	116		kakuro	1561534929677	1561534931686	OK	 
REQUEST	86		kakuro	1561534929440	1561534931688	OK	 
REQUEST	94		kakuro	1561534929496	1561534931691	OK	 
REQUEST	102		kakuro	1561534929544	1561534931698	OK	 
USER	RecordedSimulationKakuro	319	START	1561534931698	1561534931698
USER	RecordedSimulationKakuro	320	START	1561534931699	1561534931699
REQUEST	162		kakuro	1561534930144	1561534931686	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	118		kakuro	1561534929713	1561534931700	OK	 
REQUEST	157		kakuro	1561534930127	1561534931681	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
USER	RecordedSimulationKakuro	321	START	1561534931715	1561534931715
USER	RecordedSimulationKakuro	322	START	1561534931716	1561534931716
REQUEST	113		kakuro	1561534929641	1561534931612	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	112		kakuro	1561534929635	1561534931629	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
USER	RecordedSimulationKakuro	323	START	1561534931721	1561534931721
REQUEST	153		kakuro	1561534930100	1561534931717	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	159		kakuro	1561534930136	1561534931678	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	212		kakuro	1561534930617	1561534931697	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	210		kakuro	1561534930605	1561534931712	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	213		kakuro	1561534930622	1561534931715	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	152		kakuro	1561534930034	1561534931718	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
USER	RecordedSimulationKakuro	324	START	1561534931735	1561534931735
USER	RecordedSimulationKakuro	325	START	1561534931741	1561534931741
REQUEST	156		kakuro	1561534930119	1561534931731	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	207		kakuro	1561534930589	1561534931730	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	160		kakuro	1561534930137	1561534931736	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
REQUEST	161		kakuro	1561534930139	1561534931733	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: /0.0.0.0:8090
USER	RecordedSimulationKakuro	326	START	1561534931751	1561534931751
USER	RecordedSimulationKakuro	327	START	1561534931765	1561534931765
USER	RecordedSimulationKakuro	328	START	1561534931780	1561534931780
USER	RecordedSimulationKakuro	329	START	1561534931781	1561534931781
REQUEST	115		kakuro	1561534929663	1561534931801	OK	 
REQUEST	89		kakuro	1561534929463	1561534931802	OK	 
REQUEST	122		kakuro	1561534929738	1561534931813	OK	 
REQUEST	167		kakuro	1561534930250	1561534931826	OK	 
REQUEST	169		kakuro	1561534930258	1561534931835	OK	 
REQUEST	95		kakuro	1561534929503	1561534931844	OK	 
REQUEST	2		kakuro	1561534928581	1561534931854	OK	 
REQUEST	165		kakuro	1561534930228	1561534931857	OK	 
REQUEST	170		kakuro	1561534930269	1561534931865	OK	 
REQUEST	119		kakuro	1561534929710	1561534931869	OK	 
REQUEST	123		kakuro	1561534929757	1561534931875	OK	 
REQUEST	87		kakuro	1561534929442	1561534931884	OK	 
REQUEST	58		kakuro	1561534929095	1561534931884	OK	 
REQUEST	124		kakuro	1561534929760	1561534931903	OK	 
REQUEST	127		kakuro	1561534929789	1561534931912	OK	 
REQUEST	32		kakuro	1561534928831	1561534931914	OK	 
REQUEST	121		kakuro	1561534929731	1561534931922	OK	 
REQUEST	158		kakuro	1561534930135	1561534931932	OK	 
REQUEST	168		kakuro	1561534930258	1561534931947	OK	 
REQUEST	120		kakuro	1561534929715	1561534931972	OK	 
REQUEST	42		kakuro	1561534928939	1561534931977	OK	 
REQUEST	155		kakuro	1561534930113	1561534931992	OK	 
REQUEST	171		kakuro	1561534930268	1561534932004	OK	 
REQUEST	177		kakuro	1561534930292	1561534932008	OK	 
REQUEST	178		kakuro	1561534930293	1561534932023	OK	 
REQUEST	175		kakuro	1561534930277	1561534932028	OK	 
REQUEST	129		kakuro	1561534929802	1561534932038	OK	 
REQUEST	132		kakuro	1561534929831	1561534932045	OK	 
REQUEST	126		kakuro	1561534929787	1561534932051	OK	 
REQUEST	128		kakuro	1561534929799	1561534932061	OK	 
REQUEST	176		kakuro	1561534930276	1561534932070	OK	 
REQUEST	166		kakuro	1561534930244	1561534932072	OK	 
REQUEST	131		kakuro	1561534929829	1561534932080	OK	 
REQUEST	134		kakuro	1561534929860	1561534932087	OK	 
REQUEST	173		kakuro	1561534930270	1561534932088	OK	 
REQUEST	174		kakuro	1561534930274	1561534932096	OK	 
REQUEST	163		kakuro	1561534930209	1561534932097	OK	 
REQUEST	164		kakuro	1561534930209	1561534932146	OK	 
REQUEST	182		kakuro	1561534930359	1561534932151	OK	 
REQUEST	180		kakuro	1561534930357	1561534932153	OK	 
REQUEST	136		kakuro	1561534929876	1561534932162	OK	 
REQUEST	181		kakuro	1561534930358	1561534932166	OK	 
REQUEST	179		kakuro	1561534930325	1561534932174	OK	 
REQUEST	137		kakuro	1561534929892	1561534932175	OK	 
REQUEST	138		kakuro	1561534929891	1561534932183	OK	 
REQUEST	139		kakuro	1561534929907	1561534932194	OK	 
REQUEST	189		kakuro	1561534930407	1561534932202	OK	 
REQUEST	141		kakuro	1561534929922	1561534932210	OK	 
REQUEST	172		kakuro	1561534930270	1561534932219	OK	 
REQUEST	192		kakuro	1561534930443	1561534932229	OK	 
REQUEST	191		kakuro	1561534930436	1561534932237	OK	 
REQUEST	190		kakuro	1561534930439	1561534932246	OK	 
REQUEST	183		kakuro	1561534930360	1561534932247	OK	 
REQUEST	130		kakuro	1561534929813	1561534932258	OK	 
REQUEST	142		kakuro	1561534929938	1561534932263	OK	 
REQUEST	140		kakuro	1561534929911	1561534932267	OK	 
REQUEST	196		kakuro	1561534930476	1561534932275	OK	 
REQUEST	148		kakuro	1561534929993	1561534932497	OK	 
REQUEST	150		kakuro	1561534930028	1561534932497	OK	 
USER	RecordedSimulationKakuro	330	START	1561534932498	1561534932498
USER	RecordedSimulationKakuro	331	START	1561534932499	1561534932499
USER	RecordedSimulationKakuro	332	START	1561534932500	1561534932500
USER	RecordedSimulationKakuro	333	START	1561534932501	1561534932501
USER	RecordedSimulationKakuro	334	START	1561534932507	1561534932507
USER	RecordedSimulationKakuro	335	START	1561534932510	1561534932510
USER	RecordedSimulationKakuro	336	START	1561534932510	1561534932510
USER	RecordedSimulationKakuro	337	START	1561534932511	1561534932511
USER	RecordedSimulationKakuro	339	START	1561534932512	1561534932512
USER	RecordedSimulationKakuro	338	START	1561534932512	1561534932512
USER	RecordedSimulationKakuro	340	START	1561534932513	1561534932513
USER	RecordedSimulationKakuro	341	START	1561534932513	1561534932513
USER	RecordedSimulationKakuro	342	START	1561534932513	1561534932513
USER	RecordedSimulationKakuro	343	START	1561534932518	1561534932518
USER	RecordedSimulationKakuro	344	START	1561534932519	1561534932519
USER	RecordedSimulationKakuro	345	START	1561534932519	1561534932519
USER	RecordedSimulationKakuro	346	START	1561534932519	1561534932519
USER	RecordedSimulationKakuro	347	START	1561534932519	1561534932519
USER	RecordedSimulationKakuro	349	START	1561534932520	1561534932520
USER	RecordedSimulationKakuro	348	START	1561534932520	1561534932520
USER	RecordedSimulationKakuro	350	START	1561534932521	1561534932521
USER	RecordedSimulationKakuro	351	START	1561534932521	1561534932521
USER	RecordedSimulationKakuro	352	START	1561534932522	1561534932522
USER	RecordedSimulationKakuro	353	START	1561534932522	1561534932522
USER	RecordedSimulationKakuro	354	START	1561534932522	1561534932522
USER	RecordedSimulationKakuro	355	START	1561534932523	1561534932523
USER	RecordedSimulationKakuro	356	START	1561534932524	1561534932524
USER	RecordedSimulationKakuro	357	START	1561534932524	1561534932524
USER	RecordedSimulationKakuro	358	START	1561534932527	1561534932527
USER	RecordedSimulationKakuro	359	START	1561534932527	1561534932527
USER	RecordedSimulationKakuro	360	START	1561534932527	1561534932527
USER	RecordedSimulationKakuro	361	START	1561534932528	1561534932528
REQUEST	125		kakuro	1561534929765	1561534932806	OK	 
REQUEST	147		kakuro	1561534929987	1561534932806	OK	 
REQUEST	143		kakuro	1561534929941	1561534932813	OK	 
REQUEST	144		kakuro	1561534929954	1561534932809	OK	 
REQUEST	135		kakuro	1561534929861	1561534932823	OK	 
REQUEST	186		kakuro	1561534930387	1561534932826	OK	 
USER	RecordedSimulationKakuro	362	START	1561534932836	1561534932836
USER	RecordedSimulationKakuro	363	START	1561534932837	1561534932837
USER	RecordedSimulationKakuro	364	START	1561534932839	1561534932839
USER	RecordedSimulationKakuro	365	START	1561534932839	1561534932839
USER	RecordedSimulationKakuro	367	START	1561534932841	1561534932841
USER	RecordedSimulationKakuro	366	START	1561534932841	1561534932841
USER	RecordedSimulationKakuro	368	START	1561534932841	1561534932841
USER	RecordedSimulationKakuro	369	START	1561534932842	1561534932842
USER	RecordedSimulationKakuro	370	START	1561534932842	1561534932842
USER	RecordedSimulationKakuro	371	START	1561534932842	1561534932842
USER	RecordedSimulationKakuro	372	START	1561534932842	1561534932842
USER	RecordedSimulationKakuro	373	START	1561534932843	1561534932843
USER	RecordedSimulationKakuro	374	START	1561534932844	1561534932844
USER	RecordedSimulationKakuro	375	START	1561534932845	1561534932845
USER	RecordedSimulationKakuro	376	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	377	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	378	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	379	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	380	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	382	START	1561534932847	1561534932847
USER	RecordedSimulationKakuro	383	START	1561534932848	1561534932848
USER	RecordedSimulationKakuro	384	START	1561534932848	1561534932848
USER	RecordedSimulationKakuro	385	START	1561534932849	1561534932849
USER	RecordedSimulationKakuro	387	START	1561534932864	1561534932864
USER	RecordedSimulationKakuro	388	START	1561534932865	1561534932865
USER	RecordedSimulationKakuro	389	START	1561534932865	1561534932865
USER	RecordedSimulationKakuro	390	START	1561534932866	1561534932866
USER	RecordedSimulationKakuro	391	START	1561534932867	1561534932867
USER	RecordedSimulationKakuro	386	START	1561534932850	1561534932850
USER	RecordedSimulationKakuro	392	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	393	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	394	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	395	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	396	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	397	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	398	START	1561534932868	1561534932868
USER	RecordedSimulationKakuro	399	START	1561534932869	1561534932869
USER	RecordedSimulationKakuro	400	START	1561534932869	1561534932869
REQUEST	206		kakuro	1561534930543	1561534932834	OK	 
REQUEST	204		kakuro	1561534930530	1561534932831	OK	 
REQUEST	290		kakuro	1561534931431	1561534932830	OK	 
REQUEST	146		kakuro	1561534929974	1561534932882	OK	 
USER	RecordedSimulationKakuro	401	START	1561534932898	1561534932898
USER	RecordedSimulationKakuro	402	START	1561534932898	1561534932898
USER	RecordedSimulationKakuro	403	START	1561534932898	1561534932898
USER	RecordedSimulationKakuro	404	START	1561534932899	1561534932899
USER	RecordedSimulationKakuro	410	START	1561534932899	1561534932899
USER	RecordedSimulationKakuro	411	START	1561534932899	1561534932899
USER	RecordedSimulationKakuro	412	START	1561534932900	1561534932900
USER	RecordedSimulationKakuro	413	START	1561534932900	1561534932900
USER	RecordedSimulationKakuro	414	START	1561534932902	1561534932902
USER	RecordedSimulationKakuro	415	START	1561534932903	1561534932903
USER	RecordedSimulationKakuro	416	START	1561534932903	1561534932903
USER	RecordedSimulationKakuro	417	START	1561534932904	1561534932904
USER	RecordedSimulationKakuro	418	START	1561534932904	1561534932904
USER	RecordedSimulationKakuro	419	START	1561534932904	1561534932904
USER	RecordedSimulationKakuro	420	START	1561534932904	1561534932904
USER	RecordedSimulationKakuro	421	START	1561534932905	1561534932905
USER	RecordedSimulationKakuro	405	START	1561534932906	1561534932906
USER	RecordedSimulationKakuro	406	START	1561534932906	1561534932906
USER	RecordedSimulationKakuro	422	START	1561534932907	1561534932907
USER	RecordedSimulationKakuro	423	START	1561534932907	1561534932907
USER	RecordedSimulationKakuro	407	START	1561534932907	1561534932907
USER	RecordedSimulationKakuro	424	START	1561534932908	1561534932908
USER	RecordedSimulationKakuro	425	START	1561534932909	1561534932909
USER	RecordedSimulationKakuro	426	START	1561534932909	1561534932909
USER	RecordedSimulationKakuro	408	START	1561534932909	1561534932909
USER	RecordedSimulationKakuro	427	START	1561534932909	1561534932909
USER	RecordedSimulationKakuro	428	START	1561534932910	1561534932910
USER	RecordedSimulationKakuro	429	START	1561534932910	1561534932910
USER	RecordedSimulationKakuro	430	START	1561534932910	1561534932910
USER	RecordedSimulationKakuro	431	START	1561534932910	1561534932910
USER	RecordedSimulationKakuro	432	START	1561534932912	1561534932912
USER	RecordedSimulationKakuro	433	START	1561534932912	1561534932912
USER	RecordedSimulationKakuro	409	START	1561534932913	1561534932913
USER	RecordedSimulationKakuro	381	START	1561534932846	1561534932846
USER	RecordedSimulationKakuro	434	START	1561534932913	1561534932913
USER	RecordedSimulationKakuro	435	START	1561534932915	1561534932915
USER	RecordedSimulationKakuro	436	START	1561534932915	1561534932915
USER	RecordedSimulationKakuro	437	START	1561534932916	1561534932916
USER	RecordedSimulationKakuro	438	START	1561534932918	1561534932918
USER	RecordedSimulationKakuro	439	START	1561534932919	1561534932919
USER	RecordedSimulationKakuro	440	START	1561534932920	1561534932920
USER	RecordedSimulationKakuro	441	START	1561534932920	1561534932920
USER	RecordedSimulationKakuro	442	START	1561534932920	1561534932920
USER	RecordedSimulationKakuro	443	START	1561534932921	1561534932921
REQUEST	291		kakuro	1561534931432	1561534932825	OK	 
REQUEST	187		kakuro	1561534930389	1561534932922	OK	 
REQUEST	199		kakuro	1561534930517	1561534932824	OK	 
REQUEST	304		kakuro	1561534931575	1561534932824	OK	 
REQUEST	184		kakuro	1561534930383	1561534932929	OK	 
REQUEST	289		kakuro	1561534931430	1561534932813	OK	 
REQUEST	145		kakuro	1561534929972	1561534932933	OK	 
REQUEST	185		kakuro	1561534930385	1561534932934	OK	 
REQUEST	193		kakuro	1561534930462	1561534932935	OK	 
REQUEST	201		kakuro	1561534930529	1561534932935	OK	 
REQUEST	209		kakuro	1561534930602	1561534932936	OK	 
REQUEST	217		kakuro	1561534930688	1561534932937	OK	 
REQUEST	225		kakuro	1561534930942	1561534932937	OK	 
REQUEST	233		kakuro	1561534930948	1561534932938	OK	 
REQUEST	241		kakuro	1561534930957	1561534932939	OK	 
REQUEST	249		kakuro	1561534931073	1561534932940	OK	 
REQUEST	257		kakuro	1561534931086	1561534932940	OK	 
REQUEST	194		kakuro	1561534930469	1561534932882	OK	 
REQUEST	265		kakuro	1561534931367	1561534932941	OK	 
REQUEST	273		kakuro	1561534931373	1561534932942	OK	 
REQUEST	202		kakuro	1561534930533	1561534932942	OK	 
REQUEST	281		kakuro	1561534931405	1561534932942	OK	 
REQUEST	218		kakuro	1561534930689	1561534932943	OK	 
REQUEST	226		kakuro	1561534930942	1561534932946	OK	 
REQUEST	198		kakuro	1561534930517	1561534932897	OK	 
REQUEST	334		kakuro	1561534932508	1561534932952	OK	 
REQUEST	234		kakuro	1561534930949	1561534932989	OK	 
REQUEST	242		kakuro	1561534930958	1561534932991	OK	 
REQUEST	250		kakuro	1561534931074	1561534932991	OK	 
REQUEST	258		kakuro	1561534931088	1561534932992	OK	 
REQUEST	266		kakuro	1561534931371	1561534932993	OK	 
REQUEST	274		kakuro	1561534931374	1561534932995	OK	 
REQUEST	282		kakuro	1561534931396	1561534932996	OK	 
